Nom,Prix,Prix barré,Lien
Convertisseur  Mini/Micro HDMI Male Vers Hdmi Femelle   - Noir,"4,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EL0EXZXBNAFAMZ-18901987&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D35
Seagate Disque Dur Externe - 2 To,"52,500 FCFA","65,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=SE597EA0SGH6UNAFAMZ-28314443&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D35
Canon Ink Cart Cartouche D'entretien PIXMA G2420 - G3420 + Puce MC-G02  Offerte,"11,000 FCFA",,https://www.jumia.ci/canon-ink-cart-cartouche-dentretien-pixma-g2420-g3420-puce-mc-g02-offerte-29984763.html
Casque Bluetooth SNT-28 Multi-fonction,"5,100 FCFA","9,000 FCFA",https://www.jumia.ci/casque-bluetooth-snt-28-multi-fonction-generic-mpg856974.html
Baffles D'ordinateur LEERFEI D-092 - Noir,"7,600 FCFA","15,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0YGYDUNAFAMZ-25907220&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D35
Cartouche D'entretien Canon MC-G04 + 4 Bidons D'encre (BCMY),"22,500 FCFA","35,000 FCFA",https://www.jumia.ci/generic-cartouche-dentretien-canon-mc-g04-4-bidons-dencre-bcmy-30240975.html
"Adaptateur Type C Vers SD / Micro SD, TF / USB","3,200 FCFA","5,000 FCFA",https://www.jumia.ci/generic-adaptateur-type-c-vers-sd-micro-sd-tf-usb-30172135.html
Support Ordinateur En Aluminium,"10,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0MZXFWNAFAMZ-33169971&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D35
Adaptateur OTG Android 2 En 1 USB 3.0,"2,800 FCFA",,https://www.jumia.ci/generic-adaptateur-otg-android-2-en-1-usb-3.0-28169519.html
Adaptateur Ethernet USB 3 à RJ45 10/100/1000 Mbps Noir,"8,000 FCFA",,https://www.jumia.ci/adaptateur-ethernet-usb-3-a-rj45-101001000-mbps-noir-generic-mpg865418.html
CÂBLE D'ALIMENTATION PC BUREAU / MONITEUR-NOIR,"2,500 FCFA","3,200 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0NGSDLNAFAMZ-19734964&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D35
HDMI Extender Adapteur By CAT 6/6E 30m,"10,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA1BAZ2SNAFAMZ-36431470&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D35
Étiqueteuse De Prix MX 5500 + 1 ENCRE,"8,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA149F07NAFAMZ-25708435&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D35
Câble Réseau UTP - 10m - 10 M - Cat6 - Serti - Gris,"2,200 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA06RKA4NAFAMZ-40268605&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D35
Clé USB 32GB,"4,888 FCFA",,https://www.jumia.ci/generic-cle-usb-32gb-14427682.html
Nano Cle Wifi Adaptateur Usb Wireless Nano - Noir,"4,494 FCFA","9,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=NA949EL0QLA8BNAFAMZ-20431577&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D35
Cartouche  Compatible  Toner 728 (278A) - PTH-278A - Noir,"5,200 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EL0047I7NAFAMZ-20805700&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Lecteur De Carte Mémoire Type C Vers  SD / MicroSD / TF / USB,"6,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0R6AQ8NAFAMZ-35807837&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
"Gm Sac à Dos De Grande Capacité Pour Ordinateur Portable, Sac De Rangement En Tissu Oxford","8,500 FCFA","18,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=BR415EA1CR2Y7NAFAMZ-40972877&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Hp Sac à Manette,"6,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=HP017EA046A6RNAFAMZ-41474522&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Clavier Filaire USB - AZERTY - Noir,"6,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EL0N846PNAFAMZ-20267853&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Toshiba Boitier Pour Disque Dur Externe Toshiba - Noir,"6,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=TO026EA0BQK3CNAFAMZ-36237546&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
4 Shunt Hdmi De Sortie 1080P Hd + 1 Câble Hdmi Gratuit,"6,190 FCFA","10,500 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070HA0MZL40NAFAMZ-36198883&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Net Power Dépoussiérante à Air Comprime - 450ML,"3,800 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EL0Y6PCJNAFAMZ-18889217&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Baffles D'ordinateur  - Noir,"6,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA109USNNAFAMZ-25732833&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Mini Ventilateur Rechargeable Et Portatif Avec Veilleuse,"9,500 FCFA","15,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA12OK32NAFAMZ-36886854&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
T-Wolf Punk Clavier Souris Set Jeu Lumineux Usb Wired Key Mouse,"6,200 FCFA","15,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA1B6VSVNAFAMZ-40940553&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Disque SSD KingSsd 512GB Haute-Vitesse,"26,010 FCFA","55,000 FCFA",https://www.jumia.ci/generic-disque-ssd-kingssd-512gb-haute-vitesse-25638873.html
Baseus Socle Pour Ordinateur Portable Baseus Pliable En Aluminium,"17,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=BA159EA0012F3NAFAMZ-25538400&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Canon Imprimante PIXMA G3430 Multifonction Couleur Wifi,"133,000 FCFA","180,000 FCFA",https://www.jumia.ci/canon-imprimante-pixma-g3430-multifonction-couleur-wifi-30149781.html
Kiki New Gain Tondeuse A Cheveux Professionnelle-wmark  Nc-115- Rechargeable  2600mah Batterie Longue Durée,"15,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA14GXU7NAFAMZ-25726285&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Hp ORDINATEUR HP 15fd-0295nk - DUAL CORE 4 GB RAM / 256 GB SSD WINDOWS 11 - SAC OFFERT,"189,900 FCFA","275,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=HP017CL0UIZD6NAFAMZ-28387332&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Comfast CF-WR306S Amplificateur De Signal WiFi Sans Fil 300 Mbps,"25,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=CO104EA07NWK0NAFAMZ-39897724&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Xraydisk disque dur SSD SATA--- 1Tb,"39,900 FCFA","60,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=XR698EA01C7CBNAFAMZ-40853582&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
TP-Link Routeur WiFi Bi-bande AC1350 Mbps - TP-Link - Archer C60,"33,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=TP683EA0MI110NAFAMZ-40259547&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
7 Port Hub USB 2.0 480Mbsp - Black,"2,136 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=WH756EA0494CJNAFAMZ-40797726&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Hp Notebook 15-fd - Intel Core I3-1315U - 8GB RAM - 512GB SSD - Écran 15 Pouces - Windows 11,"249,500 FCFA","340,000 FCFA",https://www.jumia.ci/hp-notebook-15-fd-intel-core-i3-1315u-8gb-ram-512gb-ssd-ecran-15-pouces-windows-11-29989166.html
Hp Chargeur HP 19.5V 2.31a (4530) + Câble,"11,500 FCFA","15,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=HP017EA17OXHUNAFAMZ-31415648&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
TOPLINK Câble Réseaux Cat6 20 Mètres RJ45 / RJ-45,"5,950 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=TO905EA1BTUG9NAFAMZ-19738072&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Cartouche D'encre Toner Compatible 85A,"13,000 FCFA","17,000 FCFA",https://www.jumia.ci/generic-cartouche-dencre-toner-compatible-85a-30072343.html
Cartouche De Maintenance Canon MC-G02,"15,900 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0K2KHINAFAMZ-36890949&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Papier Thermique Imprimante Pour Ticket Reçu De Caisse 80 X 80mm - 10 Pièces - Blanc,"12,950 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA050VD8NAFAMZ-30227265&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Mini Ventilateur - Portable - Rechargeable USB,"5,350 FCFA","10,300 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA1FU0LKNAFAMZ-36191197&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Gn Mini Ventilateur Solaire Et Pliant Rechargeable,"9,000 FCFA",,https://www.jumia.ci/gn-mini-ventilateur-solaire-et-pliant-rechargeable-30071198.html
Adaptateur Réseau Filaire Ethernet Gigabit 10/100/1000 USB 3.0 Vers LAN RJ45 - Noir,"5,200 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0UFLCONAFAMZ-40688069&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Hp Clavier + Souris Gamer-USB - Compatible sur PC- PS4- Xbox One,"9,500 FCFA",,https://www.jumia.ci/hp-clavier-souris-gamer-usb-compatible-sur-pc-ps4-xbox-one-30168742.html
CABLE DE RECHARGEMENT ET CONNEXION POUR PS3,"2,700 FCFA","5,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA1J6T03NAFAMZ-41318424&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Epson Ruban Encreur  Epson LQ-350 / LX-350 - Noir,"4,700 FCFA","6,100 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=EP015EA1BO86MNAFAMZ-26198112&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Lampe De Secours LED Rechargeable USB,"3,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0YL41MNAFAMZ-35132529&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
SAN Pate Thermique  Pour Processeur Dissipateur - Multicolore,"7,700 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=SA956EA18KPCQNAFAMZ-36852440&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Canon CARTOUCHE D'ENCRE NOIRE CANON PG-445,"12,900 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0KK08DNAFAMZ-20107750&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Papier Thermique Imprimante De Caisse 57 X 40 X 12 Mm -  Lot De 10 - Blanc,"4,900 FCFA",,https://www.jumia.ci/papier-thermique-imprimante-de-caisse-57-x-40-x-12-mm-lot-de-10-blanc-generic-mpg784967.html
Converter Adapter OTG 2 En 1 Micro USB Et Type C -N/A,"3,575 FCFA",,https://www.jumia.ci/generic-converter-adapter-otg-2-en-1-micro-usb-et-type-c-na-17335126.html
TP-Link CPE220 Point D'Accès Antenne Extérieur Wifi 300Mbps 12DBi  - Blanc,"33,800 FCFA","36,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=TP683EL0DQLQZNAFAMZ-20686252&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
CÂBLE D'ALIMENTATION ORDINATEUR BUREAU,"1,399 FCFA","2,500 FCFA",https://www.jumia.ci/generic-cable-dalimentation-ordinateur-bureau-14999707.html
Hp Imprimante HP Laserjet MFP 135a Multifonction - Blanc,"112,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=HP017EA0QFSNJNAFAMZ-25742922&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D36
Adaptateur Hub USB Type C 5 En 1,"6,690 FCFA","14,990 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA1EHIBGNAFAMZ-40376417&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Adaptateur DVI-I Male Vers VGA Femelle - Blanc,"2,200 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA1I4MGGNAFAMZ-40674303&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Baffles D'ordinateur - Mega Bass Durable,"8,350 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA090576NAFAMZ-37112158&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
"Lenovo IdeaPad 1 AMD Ryzen 5 - Ecran 15,6"" FHD Fin Et Léger - 8 Go RAM /SSD 512 Go SSD / Windows 11 - GARANTIE 12 MOIS","292,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=LE018CL12U6YFNAFAMZ-40949852&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Imation Clé USB  - IMMATION  Noir,"3,400 FCFA - 6,000 FCFA",,https://www.jumia.ci/imation-cle-usb-immation-noir-29660574.html
Powerpile - 6 X Piles Cmos CR2032 - 3V - BIOS CMOS,"3,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0KLGNWNAFAMZ-40277742&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Batterie Ordinateur Portable Hp HT03XL Compatible HP Pavilion 240 G7 245 G7 250 G7 255 G7,"25,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA17KRZWNAFAMZ-40554547&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Batterie Ordinateur Portable JC03/JC04 Pour HP 240 (G6) 250 (G6) 255 (G6) - Noir,"14,000 FCFA","25,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA04I6TBNAFAMZ-40996033&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
GALUIN Boîtier Pour Disque Dur Externe - USB 3.0 - Gris,"4,900 FCFA","8,167 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA16DUYINAFAMZ-28849164&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Table D'étude Portable Pour Ordinateur Portable - Vert,"6,450 FCFA","11,660 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0SWIEVNAFAMZ-40979794&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
"Lenovo Thinkpad Lenovo Yoga 11e X360 4/256 SSD 11.6""","125,000 FCFA",,https://www.jumia.ci/lenovo-thinkpad-lenovo-yoga-11e-x360-4256-ssd-11.6-30085581.html
Canon Imprimante Canon TS3440 / TS3340 - Multifonctions - Wifi - Couleur,"41,900 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=CA011EA13NIKWNAFAMZ-38960748&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Hp DUAL CORE - 256 GO SSD / 4 GB RAM - WINDOWS 11 - SACOCHE ET SOURIS OFFERT - GARANTIE 12 MOIS,"199,900 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=LE018CL0VUCFNNAFAMZ-25585459&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Kit De Maintenance Réseau Multifonctionn,"10,900 FCFA","23,315 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA1HJMCQNAFAMZ-36744024&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Câble Chargeur Rallonge Micro USB type A 1.8 M,"2,800 FCFA",,https://www.jumia.ci/generic-cable-chargeur-rallonge-micro-usb-type-a-1.8-m-29983347.html
"Micro-Cravate sans fil Pour téléphone portable pour iPhone, modèle: K9, 2 en 1","7,000 FCFA",,https://www.jumia.ci/generic-micro-cravate-sans-fil-pour-telephoneportable-pour-iphone-modele-k9-2-en-1-30184265.html
Hp 14 Dy - Intel Core I3 - 8GB RAM - 512GB SSD - Écran 14 Pouces - Windows 11,"234,000 FCFA","285,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=HP017CL1A2W7VNAFAMZ-41334031&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Encre D'imprimante Compatible GI 41 Canon Pixma Couleur Noir,"7,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA08CH7JNAFAMZ-41014441&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Seagate Disque Dur Interne 1000GB SATA Seagate,"27,400 FCFA",,https://www.jumia.ci/seagate-disque-dur-interne-1000gb-sata-seagate-15471375.html
Wifi Pocket 4G/5G Universel Bvot M88,"20,000 FCFA","28,000 FCFA",https://www.jumia.ci/generic-wifi-pocket-4g5g-universel-bvot-m88-30170380.html
Mini Ventilateur Rechargeable Et Portatif Avec Veilleuse,"9,500 FCFA - 11,500 FCFA","15,000 FCFA",https://www.jumia.ci/generic-mini-ventilateur-rechargeable-et-portatif-avec-veilleuse-28117947.html
Ensemble Clavier Et Souris Sans Fils,"9,000 FCFA","37,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0YIAU0NAFAMZ-40419474&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
WD Disque Dur Interne 500 Go Pour PC,"16,995 FCFA",,https://www.jumia.ci/wd-disque-dur-interne-500-go-pour-pc-29943347.html
Recharge D'Encre Photobrite  500ml - Noir,"4,400 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EL0RZWMZNAFAMZ-25589925&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Adaptateur USB C Vers HDMI 4K 30 Hz / USB 3.0 / USB 3.1 Type C,"12,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EL0NTF9ZNAFAMZ-25704711&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Huawei Domino Pocket WIFI 4G Universel,"29,900 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=HU830FF1D8OA7NAFAMZ-41856076&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Multiport USB Hub 4 Ports,"2,500 FCFA",,https://www.jumia.ci/generic-multiport-usb-hub-4-ports-20002104.html
CEAMERE Disque Dur Interne SSD 1 TERA,"48,600 FCFA","55,000 FCFA",https://www.jumia.ci/ceamere-disque-dur-interne-ssd-1-tera-30145621.html
Pack De 2 Cartouches Toners Compatibles 17A - CF217A -  Noir,"15,500 FCFA","18,500 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EL0EHGXVNAFAMZ-18890778&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Cable USB Chargeur Connecteur Compatible IPhone tous série,"2,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0H9YFNNAFAMZ-40837758&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Kit Vidéo Professionnel Avec Microphone- Canne à Selfie Mini Trépied Ring Light LED Télécommande Bluetooth,"7,800 FCFA","13,500 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA1KAQYGNAFAMZ-40739375&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Microsoft Surface CHARGEUR MICROSOFT SURFACE 65W 15V-4A POUR SURFACE PRO X 6 7 SURFACE BOOK 1 2 3 4 + CABLE D’ALIMENTATION - NOIR,"19,800 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=MI873EA0OA2Z7NAFAMZ-41046689&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Hp Cartouche D'Encre  305 - Noir Et Couleur Orginal,"20,800 FCFA",,https://www.jumia.ci/cartouche-dencre-305-noir-et-couleur-hp-mpg855212.html
Epson Imprimante à Réservoir D'encre Epson L3251 - L3250 - Multifonctions - 3 En 1 - Wifi,"115,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=EP015EA01MDFQNAFAMZ-34023549&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Hp Cartouche D'encre 652 (COULEUR Et NOIR),"25,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA17PN0ZNAFAMZ-18889179&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Lenovo V15-G2 IJL - DUALCORE N4500 - 4 GB / 256 SSD - WINDOWS 11 -GARANTIE 12 MOIS,"143,900 FCFA","209,170 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=LE018CL1EYDVZNAFAMZ-40972597&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
"Lexar Disque dur SSD - 1TB - 1TO- Sata - 2.5"" - NS100","49,900 FCFA",,https://www.jumia.ci/lexar-disque-dur-ssd-1tb-1to-sata-2.5-ns100-30087981.html
Clé USB 2.0 Imation - 32GB - Noir,"4,100 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=IM158EA0PCK5UNAFAMZ-26389661&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Fibre Star Câble/Rallonge Fibre Optique SC-APC To SC-APC 3m,"1,700 FCFA","4,900 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=FI934EA1MRBFGNAFAMZ-32254733&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
Souris Sans Fil Rechargeable et Bluetooth - 2.4Ghz - Gris,"4,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0T7VABNAFAMZ-40821090&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D37
D-Link Point d'accès Wi-Fi N300 - Open Source Linux,"18,000 FCFA",,https://www.jumia.ci/d-link-point-dacces-wi-fi-n300-open-source-linux-29989291.html
Corsair Mémoire RAM  Vengeance RGB PRO Series 16 Go (2x 8 Go) DDR4 2666 MHz CL16 Noir,"27,900 FCFA","59,900 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=CO771EA00R2ASNAFAMZ-40249365&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D38
DELL Chargeur DELL 19.5V 4.62A (7450) / Gros-Bout  + Câble - Noir,"12,000 FCFA","20,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=DE014EA0FB0ZGNAFAMZ-30224275&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D38
"Lecteur De DVD Externe, Graveur De DVD/VCD/disque Optique-RW, Double Interface Type-c+USB3.0-Blanc","9,600 FCFA","18,500 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EA0LA8S0NAFAMZ-36367899&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D38
"Câble Répartiteur VGA, Câble En Y 1 Mâle Vers 2 Femelles, HD15 VGA Vers Double HD15 Femelle VGA Femelle Pour Duplication D'écran, 1,5 M","5,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EA06MV2RNAFAMZ-41286719&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D38
Gn Mini Ventilateur Rechargeable Usb Pliable,"3,750 FCFA",,https://www.jumia.ci/gn-mini-ventilateur-rechargeable-usb-pliable-29702978.html
TP-Link Clé Wifi TP-Link Archer T2U Nano - Ac600 - Dualband,"9,900 FCFA","15,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=TP683EA0O7UH4NAFAMZ-36267084&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D38
Lot de 2 Rubans D'étiquetage Dymo Jaune Noir 12mm X 7m,"15,000 FCFA",,https://www.jumia.ci/generic-lot-de-2-rubans-detiquetage-dymo-jaune-noir-12mm-x-7m-30172611.html
Bro Toumi LED Bluetooth HIFI Karaoke Microphone Speaker,"7,099 FCFA","19,990 FCFA",https://www.jumia.ci/bro-toumi-led-bluetooth-hifi-karaoke-microphone-speaker-27940217.html
Toshiba Disque Dur Externe 1TB USB 3.2,"37,200 FCFA","61,050 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=TO026EA07SP0NNAFAMZ-40985048&return=%2Fordinateurs-accessoires-informatique%2F%3Fpage%3D38
